Gene.ID,FPKM.WT_D,FPKM.WT_DTL6h,FPKM.WT_WL
AT1G05047,0.377126821,0.073504313,0.213914224
AT1G05053,0,0,0
AT1G05055,2.186406716,2.034493825,3.197595718
AT1G05060,2.882468943,2.624153971,4.510284751
AT1G05061,0.313445486,0.266585162,0.216122203
AT1G05063,4.145204446,6.574842629,3.127273938
AT1G05065,0.432003945,0.551128572,1.126555245
AT1G05067,0.050463804,0,0
AT1G05070,1.477555738,1.93835793,7.460015731
AT1G05073,0,0,0
AT1G05077,0,0,0
AT1G05080,0.099551322,0.083156394,0
AT1G05083,0,0,0
AT1G05085,0,0,0.036508028
AT1G05087,4.807600447,4.077627621,2.876805177
AT1G05090,5.914464487,4.727062035,3.436191502
AT1G05093,0.074199743,0,0
AT1G05097,0,0,0
AT1G05100,0.713944287,0.679389602,0.04083672
AT1G05103,0,0,0
AT1G05107,0.029240709,0,0
AT1G05113,0,0,0
AT1G05117,0,0,0
AT1G05120,3.527995436,3.773788368,2.828617841
AT1G05123,0,0,0
AT1G05127,0,0,0
AT1G05133,0,0,0
AT1G05135,41.9223732,12.60953325,8.889941787
AT1G05136,0.066569273,0,0
AT1G05137,31.79837575,34.49802416,98.48785508
AT1G05140,11.94052264,27.78961469,31.71243052
AT1G05143,0.035419878,0.041421298,0
AT1G05147,0.152760231,0.079397064,0.148540799
AT1G05150,8.241363448,6.747563844,3.652064268
AT1G05153,0.72202058,0.191899372,0
AT1G05157,0.480174466,0.04010954,0
AT1G05160,1.691813204,1.947634876,1.378024216
AT1G05163,17540.73311,20568.53525,2849.948819
AT1G05167,0,0,0
AT1G05170,6.376929855,4.264039843,1.892750795
AT1G05173,0,0,0
AT1G05177,0,0,0
AT1G05180,12.78765356,14.06872774,7.561655787
AT1G05183,1.385213964,1.18119152,0.242030544
AT1G05187,0.168707423,0.080710618,0.078295402
AT1G05190,5.78715639,5.754644026,16.58232129
AT1G05193,0,0,0
AT1G05197,0,0,0
AT1G05200,3.228002662,6.310917475,9.268146183
AT1G05203,0,0,0
AT1G05205,3.118614012,2.348325794,2.307638698
AT1G05207,0.183530371,0,0.038241649
AT1G05210,4.80284339,5.017894423,5.120606469
AT1G05213,0.007640429,0.013402496,0.011144087
AT1G05217,0,0,0
AT1G05220,2.173110755,1.607458334,0.801954581
AT1G05223,0,0,0
AT1G05227,0,0,0.047046427
AT1G05230,1.778665896,2.842451388,2.92894752
AT1G05233,0,0,0
AT1G05237,0,0,0
AT1G05240,13.97712963,12.19922426,15.98883654
AT1G05243,0,0,0
AT1G05247,17.80154189,21.07010984,10.3859044
AT1G05250,25.69899658,22.99062511,30.12462834
AT1G05253,0,0,0
AT1G05257,0.404580497,2.554908529,0.708129846
AT1G05260,41.00316873,31.77449594,12.45683597
AT1G05263,0,0,0
AT1G05267,0,0,0
AT1G05270,13.74283119,11.47415115,6.134416859
AT1G05277,0,0.015057125,0
AT1G05280,1.06151786,0.458354862,0.309659216
AT1G05283,0,0,0
AT1G05287,0.071650897,0.027930392,0
AT1G05290,0,0,0
AT1G05291,0,0,0
AT1G05293,0,0,0
AT1G05297,0,0,0
AT1G05300,3.14168459,3.558085721,2.646329136
AT1G05303,0,0,0
AT1G05307,0,0,0
AT1G05310,4.560156241,1.676460494,0.91774672
AT1G05313,0,0,0
AT1G05317,0,0,0
AT1G05320,1.127892641,1.190316031,1.72936986
AT1G05323,0,0,0
AT1G05327,0,0,0
AT1G05330,0.327427937,0.127635396,0.019898998
AT1G05333,1.268183981,2.108207309,2.965378643
AT1G05337,0,0,0
AT1G05340,5.945031653,7.64618315,0.328849174
AT1G05343,0,0,0
AT1G05347,0.307572609,1.029447973,0.43314609
AT1G05350,7.683687907,7.487987708,7.049217301
AT1G05353,0,0,0
AT1G05357,0.033522384,0.156809201,0
AT1G05360,1.973747847,3.086889703,3.838460846
AT1G05363,0,0,0
AT1G05367,0,0,0
AT1G05370,0.93643626,0.601986313,0.934533087
AT1G05373,0,0,0
AT1G05377,0,0,0
AT1G05380,6.847966313,6.331699272,3.83893605
AT1G05383,0,0,0
AT1G05385,1.11111397,2.017128501,2.052804822
AT1G05387,0.060361849,0.035294675,0
AT1G05390,0,0,0
AT1G05397,0.232333355,0.054339822,0
AT1G05400,2.148663654,1.719233405,0.274909846
AT1G05407,0,0,0
AT1G05410,1.105208976,1.486030309,3.013781289
AT1G05413,0,0,0
AT1G05417,36.14981417,24.32661654,18.31568277
AT1G05420,6.407932647,1.139882267,0.263279045
AT1G05423,28.2732693,20.882396,8.514829609
AT1G05427,44.60896222,48.31986608,1.270253538
AT1G05430,3.847092648,5.310978286,8.358661932
AT1G05433,58.76619677,64.74629172,0.793652774
AT1G05440,0.144939276,0.277975544,0.608842956
AT1G05443,0,0,0
AT1G05447,0,0,0
AT1G05450,0.536647443,0.343390159,0.01476862
AT1G05453,0,0,0
AT1G05460,0.752122562,0.921752487,1.639460879
AT1G05463,0,0,0
AT1G05467,0,0,0.036703781
AT1G05470,2.796413227,2.285775373,2.110364544
AT1G05473,0,0,0
AT1G05477,0,0,0
AT1G05483,0.04028441,0,0
AT1G05487,0.035220516,0.205940789,0.179800324
AT1G05490,0.166514567,0.069545791,0.089631641
AT1G05493,0,0.093418247,0
AT1G05497,0,0,0.05728247
AT1G05500,9.975258961,15.04098221,12.25870353
AT1G05503,0.599459103,0.313618401,0.529213005
AT1G05507,0,0.06115122,0
AT1G05510,0.067044768,0.056003286,0.041909726
AT1G05517,0,0.038786728,0.048376362
AT1G05520,32.38963721,31.11416257,14.94609384
AT1G05523,0,0.02846148,0.035498298
AT1G05527,0,0,0
AT1G05530,1.45920966,0.408494556,0.484838002
AT1G05533,0.134089536,0,0
AT1G05537,0,0,0
AT1G05540,0.114777728,0.186423982,0.576638344
AT1G05543,0.013926213,0,0
AT1G05547,0,0,0
AT1G05550,0.005051812,0.011815548,0
AT1G05553,0,0,0.028462599
AT1G05557,0.099702387,0.099939096,0.415493486
AT1G05560,3.805481128,4.475963,26.42601787
AT1G05562,1.590743843,8.381510509,3.10215684
AT1G05563,116.7762109,80.22635431,3.623958622
AT1G05567,0,0,0
AT1G05570,30.307221,34.10600116,10.87560206
AT1G05575,1.374889893,0.927603723,1.484745489
AT1G05577,0.037051056,0.028885905,0.027020744
AT1G05580,0,0,0
AT1G05583,0,0,0
AT1G05587,0,0,0
AT1G05590,6.805043966,7.019740913,4.162356776
AT1G05593,0,0,0
AT1G05597,0,0,0
AT1G05600,0.959440003,1.086384998,0.829279156
AT1G05603,0,0,0
AT1G05607,0,0,0
AT1G05610,0.144315307,0.162016886,0.176814709
AT1G05613,0.033642536,0,0
AT1G05615,0,0,0
AT1G05617,0,0,0
AT1G05620,11.25066315,7.580901428,2.141095797
AT1G05623,0.032035043,0.037462949,0
AT1G05630,3.403356139,3.361075857,2.094356082
AT1G05633,0,0,0
AT1G05640,0.461685529,0.291082947,0.234226011
AT1G05643,0,0,0
AT1G05647,0,0.027579508,0
AT1G05650,2.202644116,1.609907794,0.219048166
AT1G05653,0,0,0
AT1G05657,0,0,0
AT1G05660,1.291070698,0.34346735,0.401612103
AT1G05663,0,0,0
AT1G05667,0,0,0
AT1G05670,0.664368747,0.802620945,0.840891247
AT1G05675,0.19489236,0.183801809,1.017847722
AT1G05680,1.214064234,2.182819814,3.455781245
AT1G05683,0,0,0
AT1G05687,0.022295172,0,0
AT1G05690,0.226465387,0.394437928,1.834303492
AT1G05693,0,0,0
AT1G05697,0,0,0.068796534
AT1G05700,0.578049099,1.096202801,2.811932386
AT1G05703,0,0,0
AT1G05707,0,0,0
AT1G05710,3.827410065,1.943622132,1.468422747
AT1G05713,0,0,0
AT1G05717,0,0,0
AT1G05720,4.681959642,2.051587043,1.483138621
AT1G05723,0,0,0
AT1G05727,0,0,0
AT1G05730,0.134731113,0.285107638,0.299450671
AT1G05733,0,0,0
AT1G05737,0,0,0
AT1G05740,0.018085294,0.021149603,0.026378633
AT1G05747,0,0,0.031987174
AT1G05750,0.901966193,1.190894426,1.060950895
AT1G05753,0.222666931,0.120182234,0.024982683
AT1G05757,0,0,0
AT1G05760,3.248033929,1.706047316,1.866887775
AT1G05763,0,0,0
AT1G05767,1.201408283,1.583694913,2.204351735
AT1G05770,0.717421723,0.307625693,0.244161968
AT1G05773,0,0,0
AT1G05777,0.664860617,0.137208051,0.114087586
AT1G05780,0.966872466,1.067173727,2.424361208
AT1G05783,2.201506387,1.257324682,0.199134696
AT1G05785,5.611718671,5.273476679,1.677383322
AT1G05787,0,0,0
AT1G05790,7.640563993,7.899857461,5.263586366
AT1G05793,0,0,0
AT1G05797,0.043056273,0,0
AT1G05800,0.00662872,0,0
AT1G05803,0.08233568,0,0
AT1G05805,11.2792084,5.674833247,4.02706934
AT1G05807,0,0,0
AT1G05810,20.47073884,7.717109632,5.196201569
AT1G05813,0,0.110318031,0
AT1G05817,0.124734452,0.072934512,0
AT1G05820,1.358130522,1.370568849,1.020629306
AT1G05823,0,0,0
AT1G05827,0,0,0
AT1G05830,9.818326825,8.326575924,4.922539067
AT1G05833,0,0,0
AT1G05835,72.41058815,3.719964511,3.976876129
AT1G05837,0.046697848,0.076454237,0.027244797
AT1G05840,20.4068499,14.08884548,7.183491314
AT1G05843,0.031497542,0.055251564,0.022970655
AT1G05847,0.405746435,0.34796278,0.315631363
AT1G05850,274.4189872,293.3039959,213.7731868
AT1G05857,0,0,0
AT1G05860,3.759996061,3.621436658,3.082366366
AT1G05863,0,0,0
AT1G05867,0,0,0
AT1G05870,3.846488257,5.323305661,6.76902739
AT1G05873,0.010605952,0.024805975,0
AT1G05880,0.020550121,0.024032061,0.044960625
AT1G05887,0,0,0
AT1G05890,39.3210406,26.75685507,6.145084826
AT1G05893,0,0,0
AT1G05894,0.041297217,0.048294474,0.120469607
AT1G05897,0,0,0
AT1G05900,2.41938625,3.920726564,5.514353758
AT1G05903,0,0,0
AT1G05907,10.74480626,12.56536885,2.882212706
AT1G05910,3.10695267,5.286163822,5.104127553
AT1G05913,6.906876114,6.420301237,1.722076774
AT1G05917,17.35037333,13.63764867,5.116655384
AT1G05920,0,0,0
AT1G05927,0.006554656,0.007665254,0.028681237
AT1G05930,0,0,0
AT1G05933,0,0,0
AT1G05937,0.189941333,0.055531083,0
AT1G05940,29.78185243,34.45097521,12.07445721
AT1G05943,0,0,0
AT1G05947,0,0,0
AT1G05950,0.260405766,0.286347236,1.105444935
AT1G05953,0,0,0
AT1G05957,0,0,0
AT1G05960,8.822131255,11.07490046,12.27243959
AT1G05963,0,0,0
AT1G05967,0,0.218440678,0
AT1G05970,1.75889777,2.345272459,2.229802912
AT1G05973,0,0,0
AT1G05977,0.0994308,0.069766805,0.20303723
AT1G05980,0,0,0
AT1G05983,0,0,0
AT1G05987,0,0,0
AT1G05990,0.224891656,0.055367688,0.034528399
AT1G05993,63.55520912,67.84359516,5.773106775
AT1G05997,44.02836836,48.54618864,3.457912408
AT1G06000,12.597826,81.42913069,32.3499772
AT1G06002,2.849197491,2.525837309,0.636767923
AT1G06003,0,0,0
AT1G06007,0,0,0
AT1G06010,1.779975763,1.936342942,1.916973335
AT1G06013,0,0,0
AT1G06017,0,0,0
AT1G06020,0.234992392,0.235550302,0.11751511
AT1G06023,0,0,0
AT1G06027,0,0,0
AT1G06030,0.03087588,0.045134227,0.03377593
AT1G06033,25.60471621,37.33552398,7.730016049
AT1G06037,0,0,0
AT1G06040,25.26337772,141.2749903,42.58444847
AT1G06043,0,0,0
AT1G06045,0,0,0
AT1G06047,0,0,0
AT1G06050,5.882849753,6.233934401,2.003723154
AT1G06053,0,0,0
AT1G06057,0,0,0
AT1G06060,7.2970165,4.634982267,3.909973906
AT1G06063,0,0,0
AT1G06067,0,0,0
AT1G06070,11.2794538,9.025727784,5.632042202
AT1G06073,0,0,0.05728247
AT1G06080,50.22203743,6.007231699,3.590333978
AT1G06083,0.089677715,0.06991493,0
AT1G06087,10.30200096,16.33110456,15.36008478
AT1G06090,9.434964129,6.938112236,2.693118119
AT1G06093,0,0,0
AT1G06097,0,0,0
AT1G06100,0,0,2.200770975
AT1G06103,4.419367633,6.037154228,9.982663798
AT1G06110,12.69363346,11.00365351,8.711530455
AT1G06113,0.554643082,0.848195222,0.124459185
AT1G06117,8.190846674,3.727916847,0
AT1G06120,3.722000462,2.337882629,0.817874644
AT1G06123,0,0.052519828,0
AT1G06127,0,0,0
AT1G06130,4.176321458,3.647236279,6.239596061
AT1G06133,0,0,0.063974347
AT1G06135,0,0,0
AT1G06137,0,0,0.032909881
AT1G06140,0.118066258,0.394488555,0.282912613
AT1G06143,0.657892481,0.634284407,0.974231074
AT1G06147,0,0,0
AT1G06148,0.268910803,0.299499156,0.024903157
AT1G06150,4.256197672,5.866953752,4.502371455
AT1G06153,0.17065941,0,0.560066333
AT1G06157,0,0,0
AT1G06160,0.008642972,0.070751849,2.18090082
AT1G06163,0,0,0
AT1G06170,0.110038306,0.193024221,0.064199345
AT1G06173,0.017912724,0,0
AT1G06177,3.974567834,5.593361681,2.849460288
AT1G06180,0.226805721,1.856644254,3.817056789
AT1G06187,0,0,0
AT1G06190,1.280814512,2.554137643,11.78750153
AT1G06197,0.030977781,0,0
AT1G06200,7.054485505,6.115699971,8.453366428
AT1G06203,0,0,0
AT1G06207,0.057939923,0.033878531,0
AT1G06210,1.128054829,1.057839846,1.521167817
AT1G06213,0.190005416,0,0.055427167
AT1G06217,0.021727471,0,0
AT1G06220,8.930348397,12.83520316,15.82824372
AT1G06225,0,0,0
AT1G06227,0,0,0
AT1G06230,7.547240988,7.503022516,4.916377548
AT1G06233,67.79983543,116.3737408,45.72364622
AT1G06237,125.6784654,205.7051606,72.71972382
AT1G06240,4.19896935,3.99515103,6.232806904
AT1G06243,84.70816755,122.0982258,50.53657525
AT1G06247,44.42105684,64.71114574,26.90344476
AT1G06250,0.00633779,0.029646574,0.027732296
AT1G06253,33.99169745,53.55034205,25.03407607
AT1G06257,0.054890453,0,0.040030732
AT1G06260,0,0,0
AT1G06263,52.56309822,31.10049148,10.34394115
AT1G06265,1.511482643,1.141274064,1.105193355
AT1G06267,44.00574782,30.22140959,9.423338294
AT1G06270,5.113977552,4.351285613,1.6594558
AT1G06273,34.68340323,22.89031869,7.846999836
AT1G06277,13.45365014,13.65982371,6.541021612
AT1G06280,0,0,0
AT1G06283,12.73850595,15.75932467,8.312095571
AT1G06287,0,0,0
AT1G06290,20.96353362,25.12557745,28.85931321
AT1G06293,0,0,0
AT1G06297,0,0,0
AT1G06303,0,0,0
AT1G06307,0,0,0
AT1G06310,0.155904785,0.617085611,0.425641932
AT1G06313,0,0,0.054112689
AT1G06317,0,0,0
AT1G06320,0.098506556,0.032913475,0.266831536
AT1G06323,0,0,0
AT1G06327,0,0,0
AT1G06330,0.434996951,0.113044738,0.15509332
AT1G06333,0,0,0
AT1G06337,0,0,0
AT1G06340,0.068680006,0.013386151,0.066782977
AT1G06343,0,0,0
AT1G06347,0,0,0
AT1G06350,2.373103182,0.26599299,1.448672743
AT1G06353,0,0,0
AT1G06357,0,0,0
AT1G06360,34.62004725,22.71059145,6.240325649
AT1G06363,0,0,0
AT1G06370,1.969080835,1.162428266,0.918223841
AT1G06373,0,0,0
AT1G06377,0,0,0
AT1G06380,3.923474151,6.807026402,4.27110506
AT1G06383,0,0,0
AT1G06387,0,0,0
AT1G06390,24.23775655,19.53115384,28.08053583
AT1G06393,0,0,0
AT1G06397,15.23661238,10.82627906,22.50494852
AT1G06400,9.631797707,8.597550796,12.02268286
AT1G06403,0,0,0
AT1G06407,0,0,0
AT1G06410,25.51413766,26.98871927,15.29219601
AT1G06413,0,0,0
AT1G06417,0,0,0
AT1G06420,0.106105633,0.009544908,0.035714375
AT1G06423,1.068355655,1.517097145,3.060886461
AT1G06427,0,0,0
AT1G06430,3.845133047,28.3008164,34.67003725
AT1G06433,0,0,0
AT1G06437,0,0,0
AT1G06440,1.450470887,1.793982684,1.12593511
AT1G06443,0,0,0.078455647
AT1G06447,0.027127941,0,0
AT1G06450,8.073550413,4.637234407,1.934528637
AT1G06453,141.6173699,119.5876483,22.57733286
AT1G06457,18.16303719,19.672427,35.47086773
AT1G06460,2.579269581,9.115350888,19.9294863
AT1G06463,3.628711678,6.789676732,8.6094962
AT1G06467,1.226346513,2.040883567,1.513523757
AT1G06470,5.657616136,7.535253292,6.242356659
AT1G06473,0.118813513,0.069472431,0.0866488
AT1G06475,0.457866709,0.516322978,1.00174466
AT1G06480,0,0,0
AT1G06483,0,0,0
AT1G06487,0,0,0
AT1G06490,1.828810105,1.590599359,0.750479954
AT1G06493,0,0,0
AT1G06497,0,0,0
AT1G06500,0.929124346,1.481661739,1.770988403
AT1G06507,0,0,0
AT1G06510,0.757198899,0.631244706,2.143242835
AT1G06513,0,0,0
AT1G06515,8.475247455,6.037154228,3.563559312
AT1G06517,0,0,0
AT1G06520,2.528164582,0.550493173,0.189406109
AT1G06527,0,0,0
AT1G06530,15.82652852,11.24700474,4.788306576
AT1G06533,0,0,0
AT1G06537,0,0,0
AT1G06540,0.01456741,0.045428429,0.127485352
AT1G06543,0,0,0
AT1G06547,24.18344225,28.66841152,7.892176556
AT1G06550,4.041309635,11.52409031,11.6507626
AT1G06553,7.271052319,15.84656359,9.930440607
AT1G06557,0,0,0
AT1G06560,6.376364283,7.445922827,4.322608103
AT1G06567,0.041440475,0.024231002,0
AT1G06570,33.28682137,10.75767625,13.40859508
AT1G06573,0.055051423,0.16094786,0.48177749
AT1G06577,0,0,0
AT1G06580,1.248480713,0.93961615,0.48079053
AT1G06583,0,0,0
AT1G06587,1.042918616,0.432770912,2.502566408
AT1G06590,2.895544481,3.35521597,2.967063315
AT1G06593,0.10882629,0.254530877,0.277778471
AT1G06603,0,0,0
AT1G06607,0,0,0
AT1G06610,0.128579007,0,0
AT1G06613,0,0,0
AT1G06617,0,0,0
AT1G06620,11.60494802,5.557882507,1.735172415
AT1G06627,0.11377294,0,0
AT1G06630,7.61506523,6.386176197,3.571671002
AT1G06633,0,0,0
AT1G06637,0,0,0
AT1G06640,38.83385819,53.14382977,10.27970531
AT1G06645,1.239813858,2.687410518,4.456950668
AT1G06650,5.602606688,14.0672994,15.87211767
AT1G06657,0,0,0
AT1G06660,0.397169328,0.440947136,1.055936524
AT1G06663,0,0,0
AT1G06667,0.327427937,0.63817698,0.159191981
AT1G06670,3.10953892,4.637158072,6.83211649
AT1G06673,0.109142646,0,0
AT1G06677,0,0,0
AT1G06680,30.99892785,120.6458744,782.7233553
AT1G06683,16.11745542,11.23903395,1.74540371
AT1G06687,0,0,0
AT1G06690,3.06061244,19.42599607,14.78098037
AT1G06693,0,0,0
AT1G06697,0,0,0
AT1G06700,30.14072931,31.20417093,18.27069937
AT1G06703,0,0,0
AT1G06707,0,0,0
AT1G06710,0.728455981,1.104823086,0.961311923
AT1G06713,0,0,0
AT1G06717,0.056205195,0.065728407,0
AT1G06720,2.789576562,4.098702633,3.930805332
AT1G06723,0,0.053414326,0
AT1G06727,0,0,0
AT1G06730,5.221904475,7.552282887,4.168167398
AT1G06733,0,0,0
AT1G06737,9.210588735,7.484075489,1.574042634
AT1G06740,1.950644077,2.376014309,1.250737983
AT1G06743,0,0,0
AT1G06747,0,0,0
AT1G06750,0.17073332,0.228184891,0.243096979
AT1G06753,0,0,0
AT1G06757,0,0,0
AT1G06760,32.4591547,20.43796192,37.9766961
AT1G06763,0.044696512,0,0
AT1G06770,0.311250582,0.429768724,0.85873357
AT1G06773,0,0,0.056108649
AT1G06777,0,0,0
AT1G06780,3.955505876,3.530266127,3.346569197
AT1G06783,0,0,0
AT1G06787,0.28443235,0.29566718,0.184383978
AT1G06790,4.149455157,4.465199411,3.171969109
AT1G06797,0,0,0
AT1G06800,15.45622439,5.872155627,1.66002101
AT1G06810,0.12111313,0.088521323,0
AT1G06817,0,0,0
AT1G06820,3.801905664,4.953542425,5.817980039
AT1G06823,0,0,0
AT1G06827,0,0,0
AT1G06830,3.396122255,1.456900029,1.24459185
AT1G06833,0.160144849,0.067628613,0.116791084
AT1G06837,0,0,0
AT1G06840,12.33886333,9.616319436,6.149837575
AT1G06850,20.00402318,5.302034332,2.600482058
AT1G06853,0,0,0
AT1G06857,0,0,0
AT1G06860,0.132200951,0,0
AT1G06863,0.027852426,0.032571644,0.121873979
AT1G06867,0,0,0
AT1G06870,14.48819237,14.26094535,11.47586897
AT1G06880,0,0,0
AT1G06883,0.319882535,0.08550453,0.039991754
AT1G06890,23.97589201,24.92052978,29.62031084
AT1G06897,0,0,0
AT1G06900,8.338681316,10.91523625,12.94375524
AT1G06907,0,0,0
AT1G06910,0.837105454,1.090027271,0.753367742
AT1G06913,0,0,0
AT1G06917,0,0,0
AT1G06920,0,0,0
AT1G06923,0.160841794,0.067176524,0.201084607
AT1G06925,0.217274712,0.076226695,0
AT1G06927,0,0,0
AT1G06930,1.06395732,0.400684413,0.223572215
AT1G06933,0,0,0
AT1G06937,0,0,0
AT1G06943,0,0,0
AT1G06947,0,0,0
AT1G06950,27.31319293,45.93538923,42.21738022
AT1G06953,0.042471799,0,0
AT1G06957,0.837272691,0.15460062,0
AT1G06960,1.414115307,1.220429503,3.909000982
AT1G06963,0.681811201,0.704312512,0.066297871
AT1G06967,0,0,0
AT1G06970,0.068322918,0.041852022,0.042708698
AT1G06973,0,0,0
AT1G06977,0,0,0
AT1G06980,12.8282001,4.806903795,0.355768796
AT1G06983,0.209983614,0.073668752,0
AT1G06987,0,0,0
AT1G06990,0,0,0
AT1G06993,0.185866684,0.36226548,0.045183202
AT1G06997,0.014758282,0,0
AT1G07000,8.76766467,4.957816381,2.291776996
AT1G07003,0,0.03136184,0
AT1G07007,0,0,0
AT1G07010,1.545776521,7.028445685,13.89399594
AT1G07013,0,0,0
AT1G07017,0,0,0
AT1G07020,11.25435253,7.760045061,7.154503578
AT1G07023,0.073907618,0.057620179,0.035933098
AT1G07025,0.187350649,0.087637877,0.027326368
AT1G07027,0.962694107,0.386997066,0.394918568
AT1G07030,23.0350196,21.6077407,6.290482318
AT1G07040,11.93653865,6.459761211,5.996350926
AT1G07050,0.12938464,0.880332355,0.677663106
AT1G07060,0.049587829,0.057989818,0.134321988
AT1G07070,2.703354832,3.578642724,17.11313794
AT1G07080,52.83325081,41.86921054,31.56765265
AT1G07090,60.93608683,15.52793549,5.008723299
AT1G07100,0,0,0
AT1G07110,22.15482223,42.85181084,30.56680099
AT1G07117,0,0,0
AT1G07119,2.473123301,3.354659755,1.430581419
AT1G07120,0.076311118,0.056789733,0.030355899
AT1G07123,0.088549694,0,0
AT1G07127,0,0,0
AT1G07128,2.175943972,3.248861284,0.749523236
AT1G07130,4.418796096,5.877889768,1.929247283
AT1G07133,0.024507226,0,0
AT1G07135,9.014124774,3.106825464,2.487813004
AT1G07140,22.20880057,14.45209863,12.9138719
AT1G07143,0.014851689,0,0
AT1G07147,0,0.03057561,0
AT1G07150,2.237219633,6.584810571,2.625175525
AT1G07157,0,0,0
AT1G07160,0.390332113,0.577718108,0.845093232
AT1G07163,0,0,0
AT1G07167,0.066100476,0.030920124,0.096412045
AT1G07170,6.620408139,4.232373725,2.660851542
AT1G07173,0.16113764,0.141330181,0.058757555
AT1G07175,0.273617431,0.041736289,0.052055172
AT1G07177,0,0,0
AT1G07180,0.095204189,5.404820584,12.37132332
AT1G07183,0,0,0
AT1G07187,0,0,0
AT1G07190,0,0,0
AT1G07193,0,0,0
AT1G07197,0,0,0
AT1G07200,8.792842999,12.90734528,6.594346683
AT1G07203,1.052874879,1.227527872,1.050243719
AT1G07210,5.792356131,5.588606979,9.108055475
AT1G07220,3.692640783,3.894391221,3.397953651
AT1G07230,11.89503951,9.044350029,7.07237885
AT1G07233,0,0,0
AT1G07237,0,0,0
AT1G07240,33.24714765,24.91120481,6.232784976
