Gene.ID,FPKM.D.WT,FPKM.DTL12h.WT,FPKM.DTL24h.WT,FPKM.DTL48h.WT,FPKM.DTL24h.u5
AT1G17450,5.871545221,4.726281248,3.896298134,4.078307827,4.016966493
AT1G17455,9.765734978,5.333861753,4.362067117,4.32245215,4.232381201
AT1G17460,4.17703081,3.244993806,1.908874421,1.941274579,1.857084162
AT1G17470,56.21557091,47.58734612,48.36120883,52.83274181,43.73026464
AT1G17480,2.212146233,2.238384081,2.035055733,2.716219061,2.135727668
AT1G17490,8.214152374,8.635726354,7.987173309,8.856838453,6.050277844
AT1G17500,19.74997484,14.72767451,9.415573957,10.45508193,9.115681208
AT1G17510,13.21841975,16.39294352,11.77085491,15.02200559,11.18775483
AT1G17520,13.84140644,13.68272492,13.38255142,10.15618042,12.36723524
AT1G17530,24.1056516,12.43380102,13.26892415,12.59138086,12.19764768
AT1G17540,0.035608275,0.074072653,0.032843007,0.01877291,0.013169753
AT1G17550,28.41939266,24.72362527,20.74564211,16.51188749,19.17403182
AT1G17560,2.581192966,2.350251542,2.380742655,5.846492035,2.63414508
AT1G17580,12.50028877,14.33123943,12.7371121,11.13581124,12.88419227
AT1G17590,5.573788713,3.703010446,2.908710226,3.314343756,2.934975535
AT1G17600,0.47929815,0.198481816,0.298159833,0.711956001,0.341598395
AT1G17610,0.393183417,0.163580736,0.275613677,0.663324191,0.385361014
AT1G17615,0,0,0,0,0
AT1G17620,66.74887124,39.59491581,34.39751479,21.50960291,30.9927403
AT1G17630,0.912662348,2.354224918,1.395307051,1.716950105,1.121925499
AT1G17640,5.31468311,3.923632368,4.262254744,3.470048754,3.400812338
AT1G17650,4.283832465,7.657763828,12.91452848,25.56511757,17.61457098
AT1G17665,4.617317261,7.439781362,2.146684768,2.414488271,2.068700325
AT1G17680,13.33547091,11.56060185,9.124263316,9.268897067,9.175490611
AT1G17690,9.380159694,13.14083496,12.11823514,14.52571827,9.85335552
AT1G17700,7.319355055,2.545421032,1.70439531,2.325309332,1.729712412
AT1G17710,0.499219891,0.594076011,0.431252106,1.078444924,0.391790577
AT1G17720,38.98180465,37.52830922,31.23675818,31.06367632,29.68780955
AT1G17730,33.91603221,24.56489038,21.72624072,18.27580863,21.97889493
AT1G17744,44.02447436,38.09549392,19.15040741,19.79573684,17.20186065
AT1G17745,46.99343603,33.0997573,16.81755272,17.69610136,14.61230499
AT1G17750,1.631531114,1.165969453,0.902897792,1.007472756,0.770114809
AT1G17760,11.14068608,9.863612242,9.035012138,10.12386978,9.358378559
AT1G17770,0,0,0,0,0
AT1G17780,12.72909678,9.395413661,10.79509195,8.416122968,10.1261497
AT1G17790,6.070750008,4.601604802,5.650000959,4.302506754,5.202009962
AT1G17810,35.39961368,2.443651269,1.768023342,1.142933593,0.981152238
AT1G17820,8.089659328,7.198310012,6.840096681,7.763945749,7.032533006
AT1G17830,3.514367252,6.153582041,5.493307121,5.92482118,3.942823023
AT1G17840,79.08516024,94.47598549,68.36871304,46.3201679,61.89904396
AT1G17850,16.23080112,22.20166472,21.27922754,22.23674985,19.8642841
AT1G17860,198.175151,142.0880654,140.0810053,89.80287709,112.9109249
AT1G17870,10.42016557,11.35286046,12.51087107,7.480009992,9.921479097
AT1G17880,110.0885169,133.5651621,156.5749251,205.7959171,135.6492139
AT1G17890,22.84219603,20.80593819,17.74785371,22.96326869,16.17767459
AT1G17920,1.162456926,1.877485161,1.448895721,1.849606581,1.574494507
AT1G17930,4.809493067,3.808277962,3.290258196,3.842282707,4.010474426
AT1G17940,11.64826034,10.39086839,5.598280996,3.362132135,4.863865135
AT1G17950,1.315540498,1.221292196,1.500176733,0.658533004,0.722458777
AT1G17960,17.30648793,5.41176342,7.019246132,6.598524927,4.931462001
AT1G17970,12.42258485,9.347380188,11.66482329,8.677669644,10.91232676
AT1G17980,14.87702855,15.06861227,12.83916653,13.96521984,13.56509921
AT1G17990,0.117216241,0.096727648,0.212295523,0.089886765,0.283762049
AT1G18000,0.069780832,0.118766221,0.125505493,0.165550051,0.251632925
AT1G18010,0.072738932,0.073363482,0.134180343,0.05113124,0.20625297
AT1G18020,0.232822427,0.025159445,0.282232212,0.151970583,0.30753425
AT1G18030,9.77667091,8.090617995,7.193522737,6.899671818,7.285056939
AT1G18040,4.318381734,6.761623432,5.882621242,6.081756389,6.154082314
AT1G18060,3.216758657,34.88946365,58.28699459,73.74554377,70.46370374
AT1G18070,55.22346087,73.20398031,70.4369456,79.28881148,63.65651177
AT1G18075,32.60633972,11.23471891,6.424226212,11.2501771,3.504195876
AT1G18080,141.9448306,173.8976531,224.7968011,309.4170448,200.7955937
AT1G18090,2.569937413,4.124610609,4.060802979,6.141562067,3.74256906
AT1G18100,10.97103408,9.59700714,6.02635832,4.612478729,5.202222002
AT1G18120,0.018234283,0,0,0,0
AT1G18130,0,0,0,0.035422244,0
AT1G18140,9.388750535,3.806004363,1.897750641,1.18479477,1.994804849
AT1G18150,24.16312772,31.11539159,22.16379651,22.36228341,21.69194202
AT1G18160,32.52145266,26.317178,21.82711462,18.10729422,20.50906012
AT1G18170,8.307682841,13.09943283,15.12423844,18.83341291,17.52973663
AT1G18180,1.876757706,2.159902028,2.477820659,3.49130496,2.305471906
AT1G18190,11.1824619,11.84460606,9.335093084,10.6149122,9.79499401
AT1G18191,0,0.158190008,0.115730546,0,0
AT1G18193,0.154549232,0.306881308,0.21382087,0.203698357,0.643051986
AT1G18197,1.059737507,0.41395516,0.499936729,0.348042862,0.250587721
AT1G18200,13.65745017,9.117874104,5.456035416,4.361118098,4.75776277
AT1G18210,38.76547307,42.19864926,27.43242566,23.98315532,25.42354324
AT1G18220,0,0,0,0,0
AT1G18240,0,0,0,0,0.014180877
AT1G18250,9.848321342,8.330913439,9.175979788,16.28333326,9.799938711
AT1G18260,43.31077014,36.74795507,33.38673967,26.54745738,31.54601868
AT1G18265,0.809513923,0.86749359,1.261006663,2.007450956,1.014631548
AT1G18270,37.82711027,38.17420404,36.73431015,27.63997067,36.66367856
AT1G18280,2.60361015,1.137770402,1.421380415,0.537926449,0.975960428
AT1G18290,6.0288124,4.138592633,3.269648571,2.050086327,2.324526721
AT1G18300,9.263328631,7.502885222,12.15985734,4.705109279,10.32717338
AT1G18310,0.008579464,0.029204309,0.018991679,0,0
AT1G18320,2.608819787,2.634237037,2.675544519,3.482629931,2.54939294
AT1G18330,19.09989366,19.44191111,39.4923347,22.96022324,39.04961225
AT1G18335,6.261850834,5.096234906,6.417784809,6.740390198,5.734945877
AT1G18340,7.773115611,7.058856002,7.264093374,8.515039704,7.150751571
AT1G18350,0.182012197,0.03442031,0.016787749,0.063971995,0
AT1G18360,7.749978881,7.193721328,7.581630492,9.320983551,7.067831917
AT1G18370,4.632762275,4.628218877,3.603170935,5.484024153,4.044909292
AT1G18382,10.71995805,9.890402007,7.029340663,6.202186807,5.722534646
AT1G18390,8.235973928,7.089131882,5.308137036,4.960828018,4.759971789
AT1G18400,11.65994227,6.93531273,3.857184185,6.330352735,3.698098361
AT1G18410,0.050214971,0.104457634,0.050946914,0.220613778,0.05571616
AT1G18415,3.238445491,3.304337321,3.570970685,3.962532584,3.050219986
AT1G18420,5.107139577,5.175150766,5.631424494,6.274119386,4.83737637
AT1G18430,2.323604779,0.790950038,3.343326877,0.980015427,0.773448639
AT1G18440,5.632503912,9.974014042,11.49815961,12.24490771,12.7422386
AT1G18450,26.48018351,24.71845256,26.7478105,29.35604609,25.27168151
AT1G18460,15.49046067,20.01756396,33.25931507,22.52267317,34.66000014
AT1G18470,44.92193098,28.46302187,28.51324384,20.59763874,28.04457351
AT1G18480,10.88127116,14.15993483,12.43240876,14.54486311,9.973085707
AT1G18485,1.433105964,3.045967745,3.787283905,5.491371361,4.320942119
AT1G18486,0,0,0,0.049412543,0
AT1G18490,4.887848913,7.214366145,7.059288396,7.636438503,7.242124789
AT1G18500,28.84174432,34.61927475,32.7012978,41.26665924,31.451099
AT1G18520,0,0,0,0,0
AT1G18530,0.052775881,0,0.146032234,0.166942691,0
AT1G18540,90.95760697,118.9777496,157.6755557,202.1600975,134.510889
AT1G18550,4.087432044,3.04156242,2.833644877,2.425538183,2.636756725
AT1G18560,2.469481313,2.248709974,2.124321527,2.003977735,1.831304402
AT1G18570,19.92598492,9.411640791,9.844552417,5.148786935,9.359378492
AT1G18580,11.05451372,9.836083735,8.323578666,7.492039995,6.971313865
AT1G18590,5.301353132,3.799092912,3.520555627,12.14460746,2.439536469
AT1G18600,7.334547291,9.353496346,9.556725798,10.88727183,9.381057407
AT1G18610,5.339906833,5.820198395,5.371644198,5.734477065,5.217129973
AT1G18620,14.08518729,6.354868259,7.047252647,7.809893866,9.851865635
AT1G18630,9.107887523,12.48004213,11.46893713,12.14676561,9.698885359
AT1G18640,12.28073994,11.66785457,14.14519343,17.19747561,13.84021799
AT1G18650,10.22221016,8.496742152,10.10809361,11.94818098,12.77083224
AT1G18660,17.85796921,63.65637871,46.26213399,34.52822835,43.62476517
AT1G18670,6.111629855,4.383054637,5.939859126,6.46842508,6.000498734
AT1G18680,3.885790327,3.605429007,5.127101523,5.469697088,5.245999467
AT1G18690,3.141190779,2.172005068,1.89406264,2.353982466,1.811750659
AT1G18700,16.04923639,11.78775494,11.851967,10.4958272,11.26547915
AT1G18710,0.445433399,3.002760991,2.610054595,2.583188668,3.546840432
AT1G18720,45.59945962,56.66452472,47.49617716,37.98738603,43.63095185
AT1G18730,3.313817893,19.37219171,31.56179704,39.84893499,40.90948341
AT1G18735,2.628744137,16.23710963,27.59228162,36.74904885,35.75409194
AT1G18740,28.74754867,14.20963361,15.11120901,11.88875307,14.19365297
AT1G18745,7.466260646,4.294662604,3.844932181,5.047889381,3.892811747
AT1G18750,1.277391244,1.712932059,2.167872509,1.787700516,1.821058157
AT1G18770,0,0,0,0,0
AT1G18773,3.284596554,1.79378761,2.684099263,2.217172517,3.252741801
AT1G18780,0.017106293,0,0,0,0
AT1G18790,0.189682023,0,0.020994203,0,0.021046221
AT1G18800,28.39100144,35.5981982,29.53918138,31.21802778,23.44845362
AT1G18810,0.214355731,4.482211077,5.185632263,5.941081932,6.693468883
AT1G18830,0.288531807,1.303992463,1.282812714,0.391891583,0.526333947
AT1G18835,4.130852941,0.468711134,0.428631651,0.653343618,0.200523721
AT1G18840,15.69330923,10.92627063,9.973821724,11.37827542,10.10246913
AT1G18850,5.344154551,8.159371857,7.067514243,10.73125525,5.144818665
AT1G18860,2.334205841,3.504517093,2.966631284,3.705862051,2.136933959
AT1G18870,22.67590295,27.86374923,7.225026543,1.57997723,6.951088676
AT1G18871,1.417792747,2.037701793,0.41846073,0.298987758,0.104874392
AT1G18879,0.181847331,0.103167396,0,0,0
AT1G18880,55.93070038,50.17433725,44.48752674,33.74934346,40.58367459
AT1G18890,39.2383265,30.75057978,26.63917732,19.94976575,24.58649267
AT1G18900,5.386662227,10.97832469,10.02114706,11.00977957,8.713770428
AT1G18910,12.74918032,11.46721857,7.996342826,8.151683442,7.591367944
AT1G18940,1.64424364,2.140917397,1.799976694,1.136860002,1.266096376
AT1G18950,13.10303447,13.5710375,12.58243377,13.2854723,12.88111832
AT1G18960,0.10437583,0.06767487,0.049510394,0.078610863,0.066177424
AT1G18970,3.976177506,1.430094419,0.99642443,1.218207518,0.266371549
AT1G18975,22.67730815,18.02268815,16.91137686,8.361287693,13.46605377
AT1G18980,15.53112345,13.05448234,12.15975274,5.527915897,9.827347417
AT1G18990,0.780380473,0.328318884,0.582292054,0.240381143,0.544819167
AT1G19000,143.4947334,131.0537317,166.559862,109.371672,167.0135994
AT1G19010,3.18567928,4.197670965,4.185635463,4.648451554,4.412648011
AT1G19020,22.97992318,9.545328871,9.153234072,6.66521856,7.778432338
AT1G19025,1.489924884,1.285902668,1.263113109,1.437294061,1.213482659
AT1G19030,0.05590628,0.047575942,0.015469413,0,0.015507742
AT1G19040,0,0,0,0,0.013883895
AT1G19050,11.14147547,17.03016922,10.50533904,18.29500698,10.29515092
AT1G19060,0,0,0,0.020416988,0
AT1G19070,13.14496418,10.47067193,5.217059522,7.980125623,7.660824618
AT1G19080,9.735510194,8.11505802,7.27075519,9.069295311,7.411123685
AT1G19100,5.532342094,5.738652264,5.170436186,5.926812937,5.843443976
AT1G19110,45.54748733,28.71395443,25.89062551,20.15657288,26.27886566
AT1G19115,0.115081372,0.016322271,0.095529943,0.060671634,0.079805535
AT1G19120,27.9850476,20.93800466,21.31735528,22.9300611,19.603444
AT1G19130,39.27732588,23.78941445,20.1157784,26.03844957,21.5302109
AT1G19140,6.612103998,32.70379097,32.56418115,30.54294765,27.95493676
AT1G19150,6.968414746,32.08452754,53.67028958,70.98617771,79.34704423
AT1G19160,0.103820639,0.033657448,0,0,0.016456354
AT1G19170,10.20096837,9.268012271,7.783781861,7.627706282,7.16297262
AT1G19180,17.61096642,24.87546639,15.67366238,8.653905631,12.22426142
AT1G19190,1.984418835,2.202333613,1.122235595,1.160745545,0.755368022
AT1G19200,2.279285342,2.396557064,1.698642706,1.92264607,1.787151079
AT1G19210,0.130848805,0.445406502,0.331028153,0.039419615,0.103702611
AT1G19220,9.066730551,6.554264981,6.051046607,5.120450377,6.010269713
AT1G19230,3.861144941,4.039257458,3.167654793,2.975340955,2.63511073
AT1G19240,12.49939123,11.0460264,10.02998063,10.4929238,9.788125884
AT1G19250,1.249286413,0.604674076,0.106363321,0.202655932,0.058160107
AT1G19270,12.90832144,8.227960135,6.200190289,5.566036676,6.879053469
AT1G19290,2.637161346,3.148885361,2.837001003,4.163188695,2.401017933
AT1G19300,13.83725285,9.485760887,6.788425119,5.104465381,6.231707397
AT1G19310,11.39689274,9.209128326,6.849183227,6.098683366,6.141584734
AT1G19320,0.038726746,0.109854172,0.107157913,0.040833976,0.085938738
AT1G19330,12.39693164,7.1939055,8.062751923,5.888391919,8.043429181
AT1G19340,2.252448984,2.285152381,1.74023545,2.458834906,1.832754748
AT1G19350,68.16237889,70.42408826,76.05068739,62.80141537,76.20865296
AT1G19360,29.61595063,21.58983833,19.493496,22.19082452,15.87770909
AT1G19370,12.84160309,11.90902133,5.16916537,6.460033083,4.553131613
AT1G19371,1.232733483,0.399637914,0,0.2785307,0.488493877
AT1G19373,1.100654895,0.249773696,0.487286508,1.624762419,0.976987755
AT1G19376,0.961491633,0,0.425675571,1.824856313,0
AT1G19380,10.13143608,3.202684848,8.420528646,4.513545913,7.321404326
AT1G19390,0.17551358,0.151352588,0.202030663,0.081428055,0.124634611
AT1G19394,72.63392179,29.54365495,23.01570853,16.46011827,27.77878916
AT1G19396,42.45196353,16.13672327,12.91205862,9.132024944,16.35729004
AT1G19397,30.74641563,10.54353937,8.577834615,6.278045153,11.09000803
AT1G19400,30.31773464,19.3842984,23.77273816,16.19264069,24.05935666
AT1G19410,0.690686191,0.159641292,0.08493985,0.148350959,0.170300618
AT1G19415,0.110886193,0.110090809,0.046023746,0.160764751,0.215309646
AT1G19420,0.318083228,0.187398766,0.22342131,0.109647064,0.230762007
AT1G19430,14.08177299,11.90142316,11.29505953,12.26298678,10.82020316
AT1G19440,10.91083983,8.018821623,8.694886219,10.35003936,7.909353042
AT1G19450,14.423464,23.28485212,34.96177166,48.63985917,32.30517489
AT1G19460,0.013373265,0.015174101,0.014801669,0,0
AT1G19464,1.091083983,1.238008756,0.603811543,0.191742149,0.20176921
AT1G19470,0.027005576,0.061284264,0,0.028475025,0
AT1G19480,4.02310336,4.032701903,3.171310969,3.075265231,3.032813061
AT1G19485,15.62889708,12.81946373,11.61790809,11.58388985,12.45436127
AT1G19490,3.684213787,2.819518651,3.733936535,3.657241688,3.398546883
AT1G19500,0.049350898,0.027998231,0.08193313,0,0
AT1G19510,3.104527623,0.223655975,0.054541642,0.051959581,0.136691954
AT1G19520,9.733486357,12.70177378,12.06168605,18.10061281,10.73771319
AT1G19530,301.6619905,57.6029821,53.91447148,29.23571885,60.02894913
AT1G19540,14.35827505,4.127486406,3.263512707,1.740372225,2.755966416
AT1G19550,1.050546588,0.71520757,0.872066907,0.360005667,0.14570461
AT1G19560,0.543572526,0.274119869,0.210093616,0.227440403,0.181894059
AT1G19565,0,0.588613982,0.258375172,0.164095606,0.20145639
AT1G19570,180.6541568,346.1863431,256.2923998,191.7799927,217.6240224
AT1G19580,13.76140762,15.53348709,14.27155218,17.60800889,12.84679325
AT1G19600,65.97283909,41.22491294,51.18347155,64.58116758,50.16617061
AT1G19610,7.798317459,1.898280092,2.598337414,3.698767903,1.976036524
AT1G19620,0.245512958,0.198981142,0.465833643,0.406798857,0.836686578
AT1G19630,0.097126005,0.143266422,0.22575015,0.174098532,0.269416072
AT1G19640,0,0.022843322,0.17826125,0.902180267,0.323899069
AT1G19650,4.818334243,8.086536131,7.642951083,7.323580992,8.793673579
AT1G19660,59.15104832,59.82862255,70.46815433,45.82471705,80.02437066
AT1G19670,2.680934923,8.851677457,9.665968002,19.47224601,15.42216159
AT1G19680,30.33674048,22.5265334,21.90289018,16.39814024,21.22761877
AT1G19690,8.706025201,5.572415985,6.89064302,9.689730001,6.247217475
AT1G19700,13.27454214,20.99543523,19.68335561,17.17877645,19.71934596
AT1G19710,13.18313038,10.09767934,9.003530563,11.16116689,8.862290356
AT1G19715,13.69830194,19.7941762,27.46204437,27.37934463,29.26569865
AT1G19720,9.130880951,20.47346727,23.31353946,29.87178989,29.28671211
AT1G19730,7.939249342,6.632230307,10.36640047,11.42857056,9.319683742
AT1G19740,11.01119144,24.57088379,41.45960359,40.7369506,46.32535963
AT1G19750,0.606343422,1.056215059,0.74672491,1.053554104,1.032844125
AT1G19770,66.79003662,59.799839,62.01459653,42.42126018,69.15874462
AT1G19780,5.279771136,4.369461261,4.730281057,3.364556986,5.118802178
AT1G19790,0.41824886,0.232012011,0.298327629,0.196003085,0.123751782
AT1G19800,8.92067528,10.88079418,13.55292458,18.00324637,14.01210657
AT1G19810,0,0,0.011522643,0,0
AT1G19830,1.491586297,0.365933512,0.267714034,0.255040159,0.13418868
AT1G19835,42.89284186,21.96844533,17.752841,17.77728956,19.46387255
AT1G19840,3.950985544,1.050708538,0.939509965,1.676151847,0.856216206
AT1G19850,8.196057887,5.939017383,5.13248163,7.036592098,5.607342168
AT1G19860,6.112196288,7.537638277,7.499532651,9.177363677,7.177086664
AT1G19870,56.53073478,28.96513588,25.55154308,23.05192055,25.3003235
AT1G19880,27.21849095,24.38849919,23.8798357,24.66523596,22.53757624
AT1G19890,0,0,0,0,0
AT1G19900,10.79946192,9.705417354,3.709203438,3.570606812,3.241427124
AT1G19910,229.8785546,195.8899635,181.6897884,135.6710965,157.6877063
AT1G19920,30.21705977,53.48706654,52.74507297,79.48263053,52.88545994
AT1G19940,1.531462204,1.161203874,0.771202248,1.048467698,0.740900041
AT1G19950,2.458605741,4.645141988,4.429877349,6.221724737,4.834186164
AT1G19960,0.236144851,0.577110126,0.241262375,0.268147544,0.241860161
AT1G19968,0.784577172,0.104732695,0.102162137,0.170319923,0.076811451
AT1G19970,5.393461239,7.105861306,4.724706161,4.204558167,3.48849562
AT1G19980,3.776370542,3.20768641,2.87210232,3.303381132,2.621727544
AT1G19990,4.182488603,4.846672575,6.451362337,8.17895854,5.776180264
AT1G20010,129.0821842,44.96521528,39.94685319,46.19739225,45.90484847
AT1G20015,1.503816127,1.706319184,5.617482669,2.97308051,0.417140839
AT1G20020,11.38439646,145.5589582,193.1652607,258.0539859,268.2289517
AT1G20030,3.028000223,2.527975909,2.779774852,2.626821012,3.011393249
AT1G20050,69.48037817,45.3595905,43.4820458,47.03568455,37.20534022
AT1G20060,1.496967649,1.803670387,1.58130224,1.491017351,1.401269817
AT1G20065,0.513331935,0.397129726,0.284080559,0.467455057,0.220060701
AT1G20070,14.28203469,13.06984587,5.717961613,4.132955546,4.365749591
AT1G20080,0.113193196,0.08562382,0.150340086,0.039784117,0.117220903
